enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
6646,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,1,26,0
29646,city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Pvt Ltd,1,66,1
17157,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,19,,,never,11,0
3077,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Funded Startup,1,51,0
11402,city_46,0.762,,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,2,11,0
26766,city_61,0.913,,Has relevent experience,Full time course,Graduate,STEM,13,50-99,Pvt Ltd,1,42,0
31636,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,24,0
3298,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,184,0
22603,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,<1,<10,Pvt Ltd,1,114,0
24118,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,<10,,1,48,1
11366,city_70,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,,2,124,0
9145,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,13,100-500,Pvt Ltd,1,32,0
7152,city_127,0.745,,No relevent experience,Full time course,High School,,3,,,never,18,0
16342,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,1,104,1
4070,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,4,0
8160,city_13,0.827,,Has relevent experience,no_enrollment,Masters,STEM,11,Oct-49,Pvt Ltd,>4,17,0
5024,city_116,0.743,Male,No relevent experience,,Masters,STEM,2,,,1,44,0
8969,city_149,0.689,,Has relevent experience,,Graduate,STEM,9,50-99,Early Stage Startup,1,63,0
16007,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,,57,0
15319,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,15,0
19026,city_67,0.855,Male,No relevent experience,Part time course,Graduate,STEM,14,100-500,Pvt Ltd,>4,17,0
29859,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,<1,100-500,,never,13,1
14044,city_102,0.804,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,78,0
23694,city_143,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,3,92,0
2761,city_16,0.91,Male,Has relevent experience,Full time course,Masters,STEM,10,10000+,Pvt Ltd,2,24,0
29041,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,122,0
9853,city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Funded Startup,1,45,0
3063,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,47,0
5880,city_64,0.666,Female,Has relevent experience,Part time course,Graduate,STEM,5,<10,Early Stage Startup,never,15,0
25898,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,17,10000+,Pvt Ltd,1,129,1
13913,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,13,,,never,9,0
5628,city_19,0.682,,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,,,12,0
9294,city_133,0.742,,Has relevent experience,Part time course,Graduate,STEM,10,100-500,Pvt Ltd,1,7,0
2832,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,4,29,0
3142,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,122,0
7086,city_16,0.91,Male,No relevent experience,no_enrollment,,,9,,,never,21,1
5022,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,4,,,never,38,1
11080,city_138,0.836,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,122,0
25232,city_16,0.91,,Has relevent experience,,,,15,,,never,9,0
18230,city_73,0.754,Male,No relevent experience,no_enrollment,Phd,STEM,15,,,1,41,0
25172,city_173,0.878,,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,106,0
16827,city_73,0.754,Male,No relevent experience,no_enrollment,High School,,4,<10,Early Stage Startup,4,94,1
19392,city_158,0.766,,No relevent experience,Part time course,Graduate,STEM,4,Oct-49,Pvt Ltd,1,9,0
5221,city_10,0.895,Male,Has relevent experience,,,,>20,,,>4,146,0
13585,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Oct-49,Pvt Ltd,>4,35,0
23568,city_13,0.827,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,61,0
20949,city_103,0.92,,Has relevent experience,Full time course,Masters,STEM,10,Oct-49,Funded Startup,1,105,0
16305,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,,,never,74,0
4144,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,6,<10,,2,15,0
7672,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,<1,Oct-49,Pvt Ltd,1,202,1
27027,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,17,1
16608,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,150,1
21697,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,13,,,3,11,0
32613,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,2,,Pvt Ltd,never,35,0
7434,city_75,0.939,Female,Has relevent experience,Part time course,Graduate,STEM,15,500-999,Pvt Ltd,1,44,0
18918,city_16,0.91,,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,2,130,0
2514,city_50,0.896,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,3,39,0
1444,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,6,,,never,66,0
10440,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,2,0
23386,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,7,,,>4,156,1
6289,city_67,0.855,,Has relevent experience,Full time course,Masters,STEM,15,100-500,Pvt Ltd,never,19,0
20273,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,22,0
27178,city_173,0.878,Male,Has relevent experience,Full time course,High School,,7,50-99,Pvt Ltd,1,12,0
22044,city_46,0.762,,Has relevent experience,,Graduate,STEM,7,,,never,35,0
4379,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,5000-9999,NGO,>4,90,0
20865,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,56,0
1190,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Public Sector,2,44,0
186,city_118,0.722,Male,No relevent experience,Full time course,Graduate,Humanities,6,,,2,162,0
20018,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,24,0
3477,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,500-999,NGO,>4,36,0
23370,city_14,0.698,,No relevent experience,Full time course,Masters,STEM,4,,,never,17,1
19912,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,Other,6,50-99,Funded Startup,1,134,0
8467,city_160,0.92,Male,Has relevent experience,Full time course,High School,,5,100-500,Funded Startup,1,6,0
30408,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,8,0
18151,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,500-999,Pvt Ltd,1,90,0
17039,city_114,0.926,Male,Has relevent experience,Part time course,High School,,4,100-500,Funded Startup,1,49,0
3173,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Oct-49,Pvt Ltd,>4,12,0
27454,city_67,0.855,Male,Has relevent experience,no_enrollment,High School,,10,<10,Pvt Ltd,1,145,0
33150,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,never,4,1
29370,city_159,0.843,,No relevent experience,Full time course,Graduate,STEM,4,,,never,2,0
4242,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,87,0
30210,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,2,149,0
28641,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,95,0
25078,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,1,39,0
13092,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Oct-49,Pvt Ltd,3,55,0
1600,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,14,0
32526,city_64,0.666,,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,5,0
12271,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,1,28,0
19275,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,111,0
29516,city_67,0.855,Female,No relevent experience,Full time course,High School,,3,,,never,14,0
1115,city_41,0.827,,Has relevent experience,Part time course,Graduate,STEM,3,10000+,Pvt Ltd,2,8,1
12512,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,2,74,1
22288,city_41,0.827,Male,Has relevent experience,Part time course,Graduate,STEM,14,,,1,44,0
14060,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,2,57,0
5824,city_13,0.827,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,Pvt Ltd,1,94,0
30678,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,29,0
2353,city_21,0.624,Male,No relevent experience,Full time course,,,2,,,1,31,1
2703,city_104,0.924,,No relevent experience,Full time course,Graduate,STEM,9,,,2,102,0
17005,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,>4,50,1
30787,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,7,50-99,Funded Startup,1,29,0
1512,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,2,156,0
19656,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,1,220,0
6119,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,35,0
21814,city_100,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,,,23,0
27472,city_94,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,92,1
6186,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,151,0
29714,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,2,76,0
23348,city_27,0.848,,No relevent experience,,Graduate,STEM,4,50-99,Pvt Ltd,3,58,0
6111,city_114,0.926,Male,No relevent experience,Part time course,Masters,STEM,>20,<10,Funded Startup,1,15,0
7628,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Funded Startup,1,25,0
12304,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,26,1
23044,city_136,0.897,Female,No relevent experience,Full time course,Masters,STEM,8,100-500,Public Sector,1,35,0
11601,city_36,0.893,Male,Has relevent experience,no_enrollment,Primary School,,5,100-500,Pvt Ltd,4,32,1
1014,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,,,4,166,0
22921,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Oct-49,Pvt Ltd,>4,232,0
14425,city_21,0.624,Male,No relevent experience,,Graduate,STEM,5,,,never,24,1
31488,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,64,0
19689,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,74,1
21207,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,2,56,0
15220,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,92,0
18457,city_44,0.725,Male,Has relevent experience,,Graduate,STEM,6,<10,Pvt Ltd,3,13,0
3512,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,39,0
28725,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,19,0
7966,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,1,Oct-49,Pvt Ltd,1,22,1
2140,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,9,0
23572,city_57,0.866,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,never,154,0
20541,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,,1,37,1
19964,city_149,0.689,Male,No relevent experience,no_enrollment,High School,,3,,,never,33,0
8394,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,,>4,45,0
6572,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,4,25,0
14010,city_100,0.887,,No relevent experience,Part time course,Graduate,STEM,4,,,1,50,1
23645,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,58,0
14693,city_159,0.843,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,70,0
16130,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,5,10000+,,2,83,0
1223,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,134,1
26721,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,10,,,never,25,1
28558,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,54,1
3840,city_16,0.91,Other,No relevent experience,Full time course,Graduate,STEM,4,,,2,62,1
18510,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,135,1
17762,city_103,0.92,,No relevent experience,no_enrollment,High School,,5,,,1,20,1
19800,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,26,0
31592,city_65,0.802,Male,No relevent experience,Full time course,High School,,<1,,Pvt Ltd,never,12,0
5500,city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,5,,,>4,15,0
28917,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,57,0
17778,city_74,0.579,,Has relevent experience,no_enrollment,High School,,<1,,,never,160,1
11580,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,6,,,never,14,1
16957,city_160,0.92,,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,1,138,0
17605,city_50,0.896,,No relevent experience,no_enrollment,Graduate,STEM,>20,,,never,10,0
11424,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,Pvt Ltd,1,10,1
28459,city_167,0.921,Male,Has relevent experience,no_enrollment,High School,,14,100-500,Pvt Ltd,1,26,0
664,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,56,0
24658,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,1,26,0
11505,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,80,0
31080,city_10,0.895,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,2,10,1
6340,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,3,76,0
29696,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,,,2,22,1
33266,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,58,0
26019,city_160,0.92,,Has relevent experience,no_enrollment,,,17,100-500,Pvt Ltd,4,32,0
22455,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,198,0
10461,city_37,0.794,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Public Sector,1,13,0
22194,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Funded Startup,1,204,0
31519,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4,,,never,37,1
14761,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,2,71,1
18645,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,154,1
29900,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,3,,,never,14,1
6448,city_165,0.903,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,0
5119,city_74,0.579,Male,No relevent experience,no_enrollment,High School,,3,,,never,268,0
18803,city_136,0.897,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,146,0
9669,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,16,,,2,52,0
389,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Public Sector,3,141,0
105,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Funded Startup,3,59,0
31096,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,3,15,0
33252,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,1,42,1
18026,city_50,0.896,Male,No relevent experience,no_enrollment,Primary School,,7,,,never,50,0
8857,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Early Stage Startup,1,110,0
1487,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,3,15,0
9981,city_114,0.926,Male,No relevent experience,Full time course,High School,,1,,,never,8,0
27462,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,1,85,0
32025,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,>4,24,0
12337,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,214,1
29258,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,73,0
27483,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,89,1
1793,city_157,0.769,Male,Has relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,1,11,0
33084,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,2,90,0
19645,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,1,23,1
13850,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,49,0
20990,city_136,0.897,,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,18,0
7561,city_75,0.939,,No relevent experience,no_enrollment,Primary School,,3,,,never,70,0
3984,city_103,0.92,Male,Has relevent experience,Full time course,High School,,8,100-500,Pvt Ltd,1,276,0
3336,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10,100-500,NGO,>4,22,0
10858,city_102,0.804,Male,No relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,>4,125,0
17125,city_103,0.92,,No relevent experience,,,,2,,,never,146,0
16333,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,19,,,>4,14,1
6622,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,Business Degree,4,Oct-49,Funded Startup,1,80,0
10915,city_102,0.804,Female,Has relevent experience,no_enrollment,Phd,STEM,17,,,2,91,0
24496,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,>4,163,1
21355,city_162,0.767,,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,2,28,0
869,city_23,0.899,Male,Has relevent experience,no_enrollment,,,14,1000-4999,Pvt Ltd,2,51,0
